상태,업체명,식별번호,규격,2025-12-17,2025-12-31,2026-01-29,2026-02-26,2026-03-25,2026-04-26,변동액,계약종료일
SAME,주식회사 대우루컴즈,25563955,"데스크톱컴퓨터, 대우루컴즈, DS367A-446520, Intel Core i5 14400(2.5GHz)",1070000,1069800,,,1516000,1516000,0,2029.09.30
SAME,주식회사 에이텍컴퓨터,25569848,"데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-4NBDF, Intel Core i5 14400(2.5GHz)",1070000,1070000,1291000,1291000,1516000,1516000,0,2029.09.30
SAME,주식회사 에이텍컴퓨터,25569910,"데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-4NBDF, Intel Core i5 14400(2.5GHz)",1070000,1070000,1291000,1291000,1516000,1516000,0,2029.09.30
SAME,위더스컴퓨터 주식회사,24487419,"데스크톱컴퓨터, 위더스컴퓨터, H6T-70N5H116, Intel Core i7 12700(2.1GHz)",1072000,1070000,1365000,1365000,1579000,1579000,0,2029.09.30
SAME,사단법인 한국사회적일자리개발원,24526172,"데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B516M21G0, Intel Core i5 12500(3.0GHz)",1072000,1072000,1458400,1647400,1647400,1647400,0,2029.09.30
SAME,주식회사 삼보컴퓨터,25569988,"데스크톱컴퓨터, 삼보컴퓨터, DT281-GC51Q-001, Intel Core i5 14500(2.6GHz)",1072000,1072000,1293000,1518000,1518000,,0,2029.09.30
SAME,주식회사 삼보컴퓨터,25569943,"데스크톱컴퓨터, 삼보컴퓨터, DG481-GC51Q-001, Intel Core i5 14500(2.6GHz)",1072000,1072000,1293000,1518000,1518000,1518000,0,2029.09.30
SAME,(주)레드스톤시스템,25618487,"데스크톱컴퓨터, 레드스톤시스템, CSY-4566HKPF, Intel Core i5 14500(2.6GHz)",1072000,1072000,1280000,1486000,1486000,,0,2029.09.30
SAME,주식회사 리퓨터,25527963,"데스크톱컴퓨터, 리퓨터, X3358E4N, Intel Core i5 13500(2.5GHz)",1072000,1072000,1289400,1289400,1448200,,0,2029.09.30
SAME,주식회사 리퓨터,25527954,"검색결과2,091건판매량순낮은가격순평점순최신등록순납품사례많은순높은할인율",1072000,1072000,1289400,1289400,1448200,,0,2029.09.30
SAME,(주)레드스톤시스템,25618462,"데스크톱컴퓨터, 레드스톤시스템, DMY-4566HKPF, Intel Core i5 14500(2.6GHz)",1072000,1072000,1280000,1486000,1486000,,0,2029.09.30
SAME,주식회사 대우루컴즈,25563962,"데스크톱컴퓨터, 대우루컴즈, DS367A-456500, Intel Core i5 14500(2.6GHz)",1072000,1072000,1293000,1518000,1518000,,0,2029.09.30
SAME,주식회사 대우루컴즈,25563996,"데스크톱컴퓨터, 대우루컴즈, DT367B-456500, Intel Core i5 14500(2.6GHz)",1072000,1072000,1293000,1518000,1518000,,0,2029.09.30
SAME,주식회사 에이텍컴퓨터,25569849,"데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-5NBDN, Intel Core i5 14500(2.6GHz)",1072000,1072000,1293000,1293000,1518000,1518000,0,2029.09.30
SAME,주식회사 에이텍컴퓨터,25569911,"데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-5NBDN, Intel Core i5 14500(2.6GHz)",1072000,1072000,1293000,1293000,1518000,1518000,0,2029.09.30
DOWN,(주)유투,26023420,"데스크톱컴퓨터, 유투, LT5E2-500/B, Intel Core i5 14500(2.6GHz)",1074000,1072000,1336800,1336800,1556800,1436800,-120000,2029.09.30
SAME,위메이드 보호작업장,25229319,"데스크톱컴퓨터, 위메이드 보호작업장, RTM-F21M2VZ, Intel Core i5 13500(2.5GHz)",1074500,1074000,1313800,1516100,1361100,1361100,0,2026.07.19
SAME,위메이드 보호작업장,25229334,"데스크톱컴퓨터, 위메이드 보호작업장, RTS-F21M2VZ, Intel Core i5 13500(2.5GHz)",1074500,1074500,1313800,1516100,1361100,1361100,0,2026.07.19
SAME,주식회사 서버앤컴퓨터,24589659,"데스크톱컴퓨터, 서버앤컴퓨터, DODE-M71612G7, Intel Core i7 12700(2.1GHz)",1075000,1075000,1325700,1325700,1516000,1516000,0,2026.04.29
SAME,주식회사 리퓨터,25789428,"데스크톱컴퓨터, 리퓨터, HH457E7N, Intel Core i5 14500(2.6GHz)",1075500,1075000,1399500,1399500,1656900,1656900,0,2029.09.30
SAME,주식회사 비엔피,25031924,"데스크톱컴퓨터, 비엔피, B5M-3T16S5H1, Intel Core i5 13500(2.5GHz)",1075800,1075800,1341800,1581800,1581800,1581800,0,2029.09.30
SAME,주식회사 비엔피,25031911,"데스크톱컴퓨터, 비엔피, B5S-31T16S5H1, Intel Core i5 13500(2.5GHz)",1075800,1075500,1341800,1581800,1581800,1581800,0,2029.09.30
SAME,(주)한성컴퓨터,25110155,"데스크톱컴퓨터, 한성컴퓨터, S13-B573251V5, Intel Core i5 13500(2.5GHz)",1075900,1075900,1402800,1597300,1397300,1397300,0,2027.08.08
SAME,(주)한성컴퓨터,25110163,"데스크톱컴퓨터, 한성컴퓨터, T13-X573251V5, Intel Core i5 13500(2.5GHz)",1075900,1075800,1402800,1597300,1397300,1397300,0,2027.08.08
